world,arm,uid,ic_uid,stage,n_rows,path_len,tortuosity,wander,speed_mean,speed_std,speed_cv,accel_mean,jerk_mean,jerk_per_len,pause_frac,strict_stop_frac,stop_frac_02mm,stop_frac_1mm,stop_frac_2mm,moving_speed_mean,joint_speed_mean,joint_jerk_mean,act_autocorr1,act_hf_frac,act_hf_frac_w32,act_signflip_rate,speed_perm_entropy,act_mag_mean,can_path_len,can_moved_frac,contact_events,can_move_open_frac,grip_cmd_flip,grip_close_events,effort_std,tilt_max,tilt_inhand_mean,retreat_frac,approach_reversals,backtrack_frac,trans_kinds,trans_entropy,nnIC_path_div
w3,dDPnoised,101003,267,picked,78,0.5356,3.396,0.0682,0.006866777053769801,0.006646676289878669,0.9679470059727221,0.0045916607516322755,0.006482210624185564,0.919791052760751,0.3717948717948718,0.15384615384615385,0.038461538461538464,0.3717948717948718,0.4358974358974359,0.008062347030937578,0.04572820699444542,0.027382935258102606,0.7826405220551337,0.07244598598087403,0.11723118882271,0.3658008658008658,0.9427699436783483,0.16217844332826503,0.2000946175626486,0.33766233766233766,4,0.05194805194805195,1,1,12.402746419987947,4.437207056177836,3.9706150534995874,0.358974358974359,1,0.2054794520547945,38,4.658683835892742,0.06146855848528058
w3,dDPnoised,101004,277,picked,72,0.3299,3.481,0.0385,0.0045813026445545,0.004262326496948109,0.9303743558645842,0.0038852866772958895,0.005811045934287069,1.2331924847583107,0.125,0.08333333333333333,0.0,0.3194444444444444,0.4305555555555556,0.004966341321673911,0.030050649237221144,0.023189294537341535,0.7191179386697208,0.08566108325872444,0.16847926580356068,0.46244131455399057,0.9881997291245727,0.10764660953686365,0.10683342757993447,0.23943661971830985,4,0.014084507042253521,1,1,7.138976332782381,4.501849248378542,3.8459037908754237,0.3902439024390244,1,0.3582089552238806,39,4.882661969663134,0.053340171263294545
w3,dDPnoised,101005,284,picked,88,0.308,3.627,0.0669,0.003500093584673285,0.003953224504516326,1.1294625154673796,0.0028190672335502726,0.004424773009356958,1.235455533347023,0.1590909090909091,0.25,0.045454545454545456,0.4318181818181818,0.5454545454545454,0.004572330805447621,0.020937137841316258,0.016614432394514222,0.7316371579990179,0.11046477361961021,0.38877586886780624,0.4865900383141762,0.9798695652789915,0.0777120958322705,0.12489781237862585,0.27586206896551724,4,0.011494252873563218,1,1,4.386748752535282,4.727704616225896,3.7446506829238455,0.20408163265306123,1,0.25301204819277107,43,4.449538433136123,0.04365602826724019
w3,dDPnoised,101006,302,picked,160,0.7187,5.833,0.0626,0.004492137522033593,0.004911469574105146,1.093347999702761,0.0033991653038713526,0.004876841922404311,1.072069003843432,0.08125,0.20625,0.04375,0.4,0.5375,0.0055812298260239975,0.027547065324859035,0.021436834085105404,0.7524448653061205,0.07653889159774331,0.20642308845063162,0.4643605870020964,0.9392409348027037,0.09747233966014998,0.2804286341343419,0.2830188679245283,5,0.006289308176100629,1,1,5.729039848685247,15.834072408906545,4.368693996355731,0.1375,2,0.34838709677419355,55,4.7369901029720785,0.05421583698563757
w3,dDPnoised,101007,311,picked,138,0.6613,5.011,0.113,0.004792055904966478,0.003972934655477601,0.8290668419289638,0.0036771356580508324,0.005798905739252663,1.1925703164620234,0.2246376811594203,0.13768115942028986,0.036231884057971016,0.2463768115942029,0.34782608695652173,0.005514373376278167,0.03799793276504753,0.024690579809962556,0.7198412680418583,0.10539270816871203,0.33209433953159534,0.38321167883211676,0.9833893744391001,0.12943571107163276,0.24830976182856818,0.32116788321167883,2,0.0072992700729927005,1,1,9.874659113934262,4.3502561141765055,3.801321742725567,0.18840579710144928,1,0.2706766917293233,49,5.024604305379715,0.07507156104794198
w3,dDPnoised,101009,330,picked,231,1.2635,7.968,0.0786,0.005469863946459343,0.005151540710906818,0.9418041767275442,0.00425312017485553,0.006130963281242873,1.1111576828169862,0.22077922077922077,0.11688311688311688,0.030303030303030304,0.2554112554112554,0.3722943722943723,0.006155003453161926,0.04260918089575382,0.027021757178437283,0.756420676246822,0.07773264606568737,0.20052256607232444,0.3710144927536232,0.98385457155491,0.15394900772322193,0.2868724477413663,0.20869565217391303,4,0.06086956521739131,1,1,7.62019905400139,4.2679246333287235,2.901485114121276,0.35714285714285715,8,0.2831858407079646,71,5.541345003042612,0.07092974936944528
w3,dDPnoised,102000,235,picked,73,0.4345,4.24,0.0735,0.005952681230351293,0.005464080725498435,0.9179192558873133,0.0039757690718270535,0.005464400384734238,0.8928230119318576,0.3287671232876712,0.2191780821917808,0.0410958904109589,0.3150684931506849,0.3972602739726027,0.007537842129522697,0.03554734853667149,0.027015324193873178,0.6560351293853929,0.08849796061378555,0.1860671792445547,0.34259259259259256,0.9327701380088685,0.13176434799990527,0.20252519338528288,0.4583333333333333,4,0.1111111111111111,1,1,10.673609816003617,5.214860963768752,4.424997114706122,0.5769230769230769,2,0.17647058823529413,36,4.559773621076033,0.061742847883364045
w3,dDPnoised,102001,251,picked,142,0.3994,2.498,0.0555,0.0028124437347516783,0.004526181959415915,1.6093413366776383,0.0022302322707330505,0.003263535668933502,1.1440479103863226,0.007042253521126761,0.5211267605633803,0.1056338028169014,0.6408450704225352,0.7253521126760564,0.0055537170981892914,0.016047872617172308,0.013237894562949378,0.6912967599386052,0.08542144359705661,0.3754231649860011,0.4952718676122931,0.9625871248441884,0.05752740785992757,0.16212435537216208,0.2553191489361702,6,0.03546099290780142,1,1,8.240292810285506,4.685915210394562,4.229242748571354,0.22388059701492538,2,0.35766423357664234,40,3.222371802346401,0.035199975028850916
w3,dDPnoised,102002,259,picked,97,0.6338,4.605,0.0969,0.006534256564029353,0.005985248324491514,0.9159799995365818,0.004161222367308863,0.005977753098494754,0.8959703984562392,0.35051546391752575,0.21649484536082475,0.020618556701030927,0.32989690721649484,0.422680412371134,0.008246977798107432,0.044485861913260864,0.02661058331954327,0.7827591850499506,0.06182563380563394,0.11420376161655516,0.34548611111111116,0.9812308038589954,0.1536846405407854,0.2561882191294079,0.4270833333333333,4,0.11458333333333333,1,1,9.163388329441567,4.636700268504832,4.0278568005462825,0.17307692307692307,1,0.2391304347826087,38,4.638552694283016,0.02532507353754301
w3,dDPnoised,102003,269,picked,128,0.6126,4.475,0.0881,0.004786168522321424,0.005960844525060656,1.2454313919914968,0.0027790583719548728,0.0036656579409468765,0.753918717820119,0.1171875,0.3359375,0.1171875,0.5,0.578125,0.007063000735411187,0.02915643883007328,0.01681919279473054,0.8169733939133553,0.052081847910078825,0.27291944457620176,0.4028871391076116,0.9722861438989686,0.10334511727273821,0.25978399303763167,0.3228346456692913,6,0.10236220472440945,1,1,6.715172923095867,4.811829075971714,4.182625615979236,0.15492957746478872,2,0.3252032520325203,44,4.014083571451921,0.061044092224860624
