step,picked,placed_v2,farside,slide_event,home,nested_v2,tipped
7200,0,0,0,0,0,0,0
7201,0,0,0,0,0,0,0
7202,0,0,0,0,0,0,0
7203,0,0,0,0,0,0,0
7204,0,0,0,0,0,0,0
7205,0,0,0,0,0,0,0
14400,0,0,0,0,0,0,0
14401,0,0,0,0,0,0,0
14402,0,0,0,0,0,0,0
14403,0,0,0,0,0,0,0
14404,0,0,0,0,0,0,0
14405,0,0,0,0,0,0,0
21600,0,0,0,0,0,0,0
21601,0,0,0,0,0,0,0
21602,0,0,0,0,0,0,0
21603,0,0,0,0,0,0,0
21604,0,0,0,0,0,0,0
21605,0,0,0,0,0,0,0
21817,0,0,0,0,0,0,1
22029,0,0,0,0,0,0,1
28792,0,0,0,0,0,0,0
28794,0,0,0,0,0,0,0
28795,0,0,0,0,0,0,0
28796,0,0,0,0,0,0,0
28797,0,0,0,0,0,0,0
28823,0,0,0,0,0,0,1
29225,0,0,0,0,0,0,0
29797,0,0,0,0,0,0,1
31617,0,0,0,0,0,0,1
35980,0,0,0,0,0,0,0
35982,0,0,0,0,0,0,0
35984,0,0,0,0,0,0,0
35985,0,0,0,0,0,0,0
36012,0,0,0,0,0,0,1
36015,0,0,0,0,0,0,0
36988,0,0,0,0,0,0,1
38331,0,0,0,0,0,0,1
38375,0,0,0,0,0,0,1
38801,0,0,0,0,0,0,0
43166,0,0,0,0,0,0,0
43168,0,0,0,0,0,0,0
43169,0,0,0,0,0,0,0
43204,0,0,0,0,0,0,1
44180,0,0,0,0,0,0,0
45571,0,0,0,0,0,0,0
45997,0,0,0,0,0,0,0
50362,0,0,0,0,0,0,0
50365,0,0,0,0,0,0,0
50404,0,0,0,0,0,0,0
51380,0,0,0,0,0,0,0
52771,0,0,0,0,0,0,0
53197,0,0,0,0,0,0,0
57562,0,0,0,0,0,0,0
57565,0,0,0,0,0,0,0
57604,0,0,0,0,0,0,0
58580,0,0,0,0,0,0,0
59971,0,0,0,0,0,0,0
60397,0,0,0,0,0,0,0
64762,0,0,0,0,0,0,0
64765,0,0,0,0,0,0,0
64804,0,0,0,0,0,0,0
65780,0,0,0,0,0,0,0
66786,0,0,0,0,0,0,1
67167,0,0,0,0,0,0,0
67593,0,0,0,0,0,0,0
71961,0,0,0,0,0,0,0
72004,0,0,0,0,0,0,0
72980,0,0,0,0,0,0,0
73986,0,0,0,0,0,0,0
74367,0,0,0,0,0,0,0
74793,0,0,0,0,0,0,0
79161,0,0,0,0,0,0,0
79204,0,0,0,0,0,0,0
80180,0,0,0,0,0,0,0
81186,0,0,0,0,0,0,0
81567,0,0,0,0,0,0,0
81993,0,0,0,0,0,0,0
82037,0,0,0,0,0,0,1
86357,0,0,0,0,0,0,0
86400,0,0,0,0,0,0,0
86756,0,0,0,0,0,0,1
87372,0,0,0,0,0,0,0
88040,1,0,0,0,0,0,1
88374,0,0,0,0,0,0,0
88755,0,0,0,0,0,0,0
89229,0,0,0,0,0,0,0
93549,0,0,0,0,0,0,0
93952,0,0,0,0,0,0,0
95240,0,0,0,0,0,0,0
95574,0,0,0,0,0,0,0
95955,0,0,0,0,0,0,0
96429,0,0,0,0,0,0,0
100749,0,0,0,0,0,0,0
101152,0,0,0,0,0,0,0
102440,0,0,0,0,0,0,0
102724,0,0,0,0,0,0,1
102770,0,0,0,0,0,0,0
103151,0,0,0,0,0,0,0
103625,0,0,0,0,0,0,0
107945,0,0,0,0,0,0,0
108348,0,0,0,0,0,0,0
109924,0,0,0,0,0,0,0
109970,0,0,0,0,0,0,0
110351,0,0,0,0,0,0,0
110825,0,0,0,0,0,0,0
111108,0,0,0,0,0,0,1
115141,0,0,0,0,0,0,0
115544,0,0,0,0,0,0,0
117170,0,0,0,0,0,0,0
117551,0,0,0,0,0,0,0
118025,0,0,0,0,0,0,0
118308,0,0,0,0,0,0,0
118692,1,0,0,0,0,0,1
118902,1,0,0,0,0,0,1
118923,1,0,0,0,0,0,1
118967,0,0,0,0,0,0,1
118985,1,0,0,0,0,0,1
122200,1,0,0,0,0,0,1
122317,0,0,0,0,0,0,0
123632,0,0,0,0,0,0,1
124732,1,0,0,0,0,0,1
125492,0,0,0,0,0,0,0
126090,0,0,0,0,0,0,0
126159,0,0,0,0,0,0,0
126177,1,1,1,0,0,0,0
126200,1,0,0,0,0,0,1
129509,1,0,0,0,0,0,0
132240,1,0,0,0,0,0,1
132688,0,0,0,0,0,0,0
133286,0,0,0,0,0,0,0
