step,picked,placed_v2,farside,slide_event,home,nested_v2,tipped
7200,0,0,0,0,0,0,0
7201,0,0,0,0,0,0,0
7202,0,0,0,0,0,0,0
7203,0,0,0,0,0,0,0
7204,0,0,0,0,0,0,0
7205,0,0,0,0,0,0,0
14400,0,0,0,0,0,0,0
14401,0,0,0,0,0,0,0
14402,0,0,0,0,0,0,0
14403,0,0,0,0,0,0,0
14404,0,0,0,0,0,0,0
14405,0,0,0,0,0,0,0
21600,0,0,0,0,0,0,0
21601,0,0,0,0,0,0,0
21602,0,0,0,0,0,0,0
21603,0,0,0,0,0,0,0
21604,0,0,0,0,0,0,0
21605,0,0,0,0,0,0,0
21625,0,0,0,0,0,0,1
22774,0,0,0,0,0,0,1
28792,0,0,0,0,0,0,0
28795,0,0,0,0,0,0,0
28796,0,0,0,0,0,0,0
28797,0,0,0,0,0,0,0
28825,0,0,0,0,0,0,0
29761,0,0,0,0,0,0,1
29970,0,0,0,0,0,0,0
29991,0,0,0,0,0,0,1
30036,0,0,0,0,0,0,1
30077,0,0,0,0,0,0,1
30845,0,0,0,0,0,0,1
31056,0,0,0,0,0,0,1
32469,0,0,0,0,0,0,1
35964,0,0,0,0,0,0,0
37162,0,0,0,0,0,0,0
37183,0,0,0,0,0,0,0
37273,0,0,0,0,0,0,0
38256,0,0,0,0,0,0,0
39669,0,0,0,0,0,0,0
43164,0,0,0,0,0,0,0
44362,0,0,0,0,0,0,0
44383,0,0,0,0,0,0,0
44427,0,0,0,0,0,0,1
44469,0,0,0,0,0,0,0
45328,0,0,0,0,0,0,1
45448,0,0,0,0,0,0,0
46861,0,0,0,0,0,0,0
51558,0,0,0,0,0,0,0
51627,0,0,0,0,0,0,0
51669,0,0,0,0,0,0,0
52528,0,0,0,0,0,0,0
52648,0,0,0,0,0,0,0
54061,0,0,0,0,0,0,0
58040,0,0,0,0,0,0,1
58754,0,0,0,0,0,0,0
58823,0,0,0,0,0,0,0
58865,0,0,0,0,0,0,0
59724,0,0,0,0,0,0,0
61261,0,0,0,0,0,0,0
63030,0,0,0,0,0,0,1
65236,0,0,0,0,0,0,0
66023,0,0,0,0,0,0,0
66065,0,0,0,0,0,0,0
66924,0,0,0,0,0,0,0
68461,0,0,0,0,0,0,0
70230,0,0,0,0,0,0,0
72436,0,0,0,0,0,0,0
73223,0,0,0,0,0,0,0
73265,0,0,0,0,0,0,0
73309,0,0,0,0,0,0,1
74120,0,0,0,0,0,0,0
75657,0,0,0,0,0,0,0
77426,0,0,0,0,0,0,0
79632,0,0,0,0,0,0,0
80419,0,0,0,0,0,0,0
80509,0,0,0,0,0,0,0
81320,0,0,0,0,0,0,0
82857,0,0,0,0,0,0,0
84626,0,0,0,0,0,0,0
86832,0,0,0,0,0,0,0
87619,0,0,0,0,0,0,0
87709,0,0,0,0,0,0,0
88520,0,0,0,0,0,0,0
90057,0,0,0,0,0,0,0
90721,0,0,0,0,0,0,1
91413,1,0,0,0,0,0,1
91818,0,0,0,0,0,0,0
92245,1,0,0,0,0,0,1
92289,0,0,0,0,0,0,1
92646,0,0,0,0,0,0,1
92952,1,0,0,0,0,0,1
93237,1,0,0,0,0,0,1
93426,0,0,0,0,0,0,1
93636,1,0,0,0,0,0,1
93996,0,0,0,0,0,0,0
94277,1,0,0,0,0,0,1
94416,1,0,0,0,0,0,1
94775,1,0,0,0,0,0,0
94776,1,0,0,0,0,0,1
95486,1,0,0,0,0,0,1
95532,1,0,0,0,0,0,1
95719,1,0,0,0,0,0,1
96048,1,0,0,0,0,0,1
96361,1,0,0,0,0,0,1
96760,0,0,0,0,0,0,1
97241,1,0,0,0,0,0,1
97284,1,0,0,0,0,0,1
97517,1,0,0,0,0,0,1
97824,1,0,0,0,0,0,1
98233,1,0,0,0,0,0,1
98444,1,0,0,0,0,0,1
98701,1,0,0,0,0,0,1
98960,1,0,0,0,0,0,1
100280,0,0,0,0,0,0,1
100421,1,0,0,0,0,0,1
102646,1,0,0,0,0,0,0
102883,0,0,0,0,0,0,0
102927,0,0,0,0,0,0,1
103835,0,0,0,0,0,0,1
105893,1,0,0,0,0,0,0
106152,1,0,0,0,0,0,0
107472,1,0,0,0,0,0,0
107613,0,0,0,0,0,0,0
109838,0,0,0,0,0,0,0
111035,0,0,0,0,0,0,0
113093,0,0,0,0,0,0,0
113352,0,0,0,0,0,0,0
114672,0,0,0,0,0,0,0
114813,0,0,0,0,0,0,0
117038,0,0,0,0,0,0,0
