step,picked,placed_v2,farside,slide_event,home,nested_v2,tipped
4393,0,0,0,0,0,0,1
6481,0,0,0,0,0,0,1
7192,0,0,0,0,0,0,0
7194,0,0,0,0,0,0,0
7195,0,0,0,0,0,0,0
7196,0,0,0,0,0,0,0
11593,0,0,0,0,0,0,0
13681,0,0,0,0,0,0,0
14392,0,0,0,0,0,0,0
14394,0,0,0,0,0,0,0
14395,0,0,0,0,0,0,0
14396,0,0,0,0,0,0,0
18793,0,0,0,0,0,0,0
20881,0,0,0,0,0,0,0
21592,0,0,0,0,0,0,0
21594,0,0,0,0,0,0,0
21595,0,0,0,0,0,0,0
21596,0,0,0,0,0,0,0
21624,0,0,0,0,0,0,1
25989,0,0,0,0,0,0,0
28077,0,0,0,0,0,0,0
28790,0,0,0,0,0,0,0
28791,0,0,0,0,0,0,0
28792,0,0,0,0,0,0,0
28824,0,0,0,0,0,0,0
33189,0,0,0,0,0,0,0
35277,0,0,0,0,0,0,0
35990,0,0,0,0,0,0,0
35991,0,0,0,0,0,0,0
35992,0,0,0,0,0,0,0
36024,0,0,0,0,0,0,0
40389,0,0,0,0,0,0,0
42477,0,0,0,0,0,0,0
43190,0,0,0,0,0,0,0
43191,0,0,0,0,0,0,0
43192,0,0,0,0,0,0,0
43224,0,0,0,0,0,0,0
47589,0,0,0,0,0,0,0
49677,0,0,0,0,0,0,0
50390,0,0,0,0,0,0,0
50391,0,0,0,0,0,0,0
50392,0,0,0,0,0,0,0
50424,0,0,0,0,0,0,0
50426,0,0,0,0,0,0,1
52242,0,0,0,0,0,0,1
54781,0,0,0,0,0,0,0
56869,0,0,0,0,0,0,0
57583,0,0,0,0,0,0,0
57584,0,0,0,0,0,0,0
57620,0,0,0,0,0,0,0
59442,0,0,0,0,0,0,0
61981,0,0,0,0,0,0,0
64069,0,0,0,0,0,0,0
64783,0,0,0,0,0,0,0
64784,0,0,0,0,0,0,0
64820,0,0,0,0,0,0,0
66642,0,0,0,0,0,0,0
69181,0,0,0,0,0,0,0
71269,0,0,0,0,0,0,0
71861,0,0,0,0,0,0,1
71979,0,0,0,0,0,0,0
71980,0,0,0,0,0,0,0
72016,0,0,0,0,0,0,0
73380,0,0,0,0,0,0,1
73424,0,0,0,0,0,0,1
73830,0,0,0,0,0,0,0
78461,0,0,0,0,0,0,0
79053,1,1,1,0,0,0,0
79171,0,0,0,0,0,0,0
79172,0,0,0,0,0,0,0
80385,0,0,0,0,0,0,1
80620,0,0,0,0,0,0,0
81026,0,0,0,0,0,0,0
85657,0,0,0,0,0,0,0
86371,0,0,0,0,0,0,0
86372,0,0,0,0,0,0,0
87585,0,0,0,0,0,0,0
87820,0,0,0,0,0,0,0
88226,0,0,0,0,0,0,0
92857,0,0,0,0,0,0,0
93571,0,0,0,0,0,0,0
93572,0,0,0,0,0,0,0
94785,0,0,0,0,0,0,0
95020,0,0,0,0,0,0,0
95426,0,0,0,0,0,0,0
100057,0,0,0,0,0,0,0
100771,0,0,0,0,0,0,0
100772,0,0,0,0,0,0,0
101985,0,0,0,0,0,0,0
102220,0,0,0,0,0,0,0
102626,0,0,0,0,0,0,0
107257,0,0,0,0,0,0,0
107971,0,0,0,0,0,0,0
107972,0,0,0,0,0,0,0
109185,0,0,0,0,0,0,0
109420,0,0,0,0,0,0,0
109464,0,0,0,0,0,0,1
109822,0,0,0,0,0,0,0
109866,0,0,0,0,0,0,1
110700,1,1,1,0,0,0,1
110890,1,0,0,0,0,0,1
114441,0,0,0,0,0,0,0
115155,0,0,0,0,0,0,0
