step,picked,placed_v2,nested_v2,slide_success,tipped
300,0,0,0,0,0
600,0,0,0,0,0
613,0,0,0,0,1
913,0,0,0,0,0
1213,0,0,0,0,0
1214,0,0,0,0,1
1514,0,0,0,0,0
1814,0,0,0,0,0
2114,0,0,0,0,0
2123,0,0,0,0,1
2423,0,0,0,0,0
2723,0,0,0,0,0
3023,0,0,0,0,0
3323,0,0,0,0,0
3623,0,0,0,0,0
3923,0,0,0,0,0
4223,0,0,0,0,0
4523,0,0,0,0,0
4823,0,0,0,0,0
5123,0,0,0,0,0
5423,0,0,0,0,0
5723,0,0,0,0,0
6023,0,0,0,0,0
6323,0,0,0,0,0
6623,0,0,0,0,0
6693,0,0,0,0,1
6993,0,0,0,0,0
7293,0,0,0,0,0
7593,0,0,0,0,0
7594,0,0,0,0,1
7894,0,0,0,0,0
8194,0,0,0,0,0
8494,0,0,0,0,0
8794,0,0,0,0,0
9094,0,0,0,0,0
9394,0,0,0,0,0
9694,0,0,0,0,0
9994,0,0,0,0,0
10294,0,0,0,0,0
10594,0,0,0,0,0
10894,0,0,0,0,0
11097,0,0,0,0,1
11397,0,0,0,0,0
11697,0,0,0,0,0
11773,0,0,0,0,1
12073,0,0,0,0,0
12373,0,0,0,0,0
12410,0,0,0,0,1
12710,0,0,0,0,0
13010,0,0,0,0,0
13310,0,0,0,0,0
13610,0,0,0,0,0
13705,0,0,0,0,1
14005,0,0,0,0,0
14305,0,0,0,0,0
14605,0,0,0,0,0
14905,0,0,0,0,0
15205,0,0,0,0,0
15505,0,0,0,0,0
15805,0,0,0,0,0
16105,0,0,0,0,0
16405,0,0,0,0,0
16705,0,0,0,0,0
17005,0,0,0,0,0
17305,0,0,0,0,0
17605,0,0,0,0,0
17905,0,0,0,0,0
17919,0,0,0,0,1
18219,0,0,0,0,0
18519,0,0,0,0,0
18819,0,0,0,0,0
19119,0,0,0,0,0
19152,0,0,0,0,1
19452,0,0,0,0,0
19473,0,0,0,0,1
19493,0,0,0,0,1
19793,0,0,0,0,0
20051,0,0,0,0,1
20351,0,0,0,0,0
20651,0,0,0,0,0
20951,0,0,0,0,0
21251,0,0,0,0,0
21551,0,0,0,0,0
21565,0,0,0,0,1
21865,0,0,0,0,0
21876,0,0,0,0,1
22176,0,0,0,0,0
22476,0,0,0,0,0
22776,0,0,0,0,0
23076,0,0,0,0,0
23376,0,0,0,0,0
23676,0,0,0,0,0
23690,0,0,0,0,1
23990,0,0,0,0,0
24042,1,0,0,0,1
24089,1,0,0,0,1
24389,0,0,0,0,0
24428,1,0,0,0,1
24526,0,0,0,0,1
24826,0,0,0,0,0
24868,0,0,0,0,1
25168,0,0,0,0,0
25468,0,0,0,0,0
25566,0,0,0,0,1
25866,0,0,0,0,0
26166,0,0,0,0,0
26466,0,0,0,0,0
26714,0,0,0,0,1
27014,0,0,0,0,0
27027,0,0,0,0,1
27327,0,0,0,0,0
27627,0,0,0,0,0
27927,0,0,0,0,0
28227,0,0,0,0,0
28304,1,0,0,0,1
28604,0,0,0,0,0
28904,0,0,0,0,0
