step,picked,placed_v2,farside,slide_event,home,nested_v2,tipped
7200,0,0,0,0,0,0,0
7201,0,0,0,0,0,0,0
7202,0,0,0,0,0,0,0
7203,0,0,0,0,0,0,0
7204,0,0,0,0,0,0,0
7205,0,0,0,0,0,0,0
7224,0,0,0,0,0,0,1
14397,0,0,0,0,0,0,0
14398,0,0,0,0,0,0,0
14399,0,0,0,0,0,0,0
14400,0,0,0,0,0,0,0
14401,0,0,0,0,0,0,0
14424,0,0,0,0,0,0,0
21597,0,0,0,0,0,0,0
21598,0,0,0,0,0,0,0
21599,0,0,0,0,0,0,0
21600,0,0,0,0,0,0,0
21601,0,0,0,0,0,0,0
21624,0,0,0,0,0,0,0
28797,0,0,0,0,0,0,0
28798,0,0,0,0,0,0,0
28799,0,0,0,0,0,0,0
28800,0,0,0,0,0,0,0
28801,0,0,0,0,0,0,0
28824,0,0,0,0,0,0,0
28991,0,0,0,0,0,0,1
35993,0,0,0,0,0,0,0
35994,0,0,0,0,0,0,0
35996,0,0,0,0,0,0,0
35997,0,0,0,0,0,0,0
36024,0,0,0,0,0,0,0
36191,0,0,0,0,0,0,0
43193,0,0,0,0,0,0,0
43194,0,0,0,0,0,0,0
43196,0,0,0,0,0,0,0
43197,0,0,0,0,0,0,0
43224,0,0,0,0,0,0,0
43391,0,0,0,0,0,0,0
46748,0,0,0,0,0,0,1
50389,0,0,0,0,0,0,0
50390,0,0,0,0,0,0,0
50393,0,0,0,0,0,0,0
50424,0,0,0,0,0,0,0
50591,0,0,0,0,0,0,0
51209,0,0,0,0,0,0,1
53944,0,0,0,0,0,0,0
57586,0,0,0,0,0,0,0
57589,0,0,0,0,0,0,0
57624,0,0,0,0,0,0,0
57791,0,0,0,0,0,0,0
58409,0,0,0,0,0,0,0
61144,0,0,0,0,0,0,0
62292,0,0,0,0,0,0,1
64782,0,0,0,0,0,0,0
64785,0,0,0,0,0,0,0
64820,0,0,0,0,0,0,0
64987,0,0,0,0,0,0,0
65605,0,0,0,0,0,0,0
65748,0,0,0,0,0,0,1
66753,0,0,0,0,0,0,1
67440,0,0,0,0,0,0,1
71974,0,0,0,0,0,0,0
72187,0,0,0,0,0,0,0
72302,0,0,0,0,0,0,1
72801,0,0,0,0,0,0,0
72944,0,0,0,0,0,0,0
73949,0,0,0,0,0,0,0
74636,0,0,0,0,0,0,0
79387,0,0,0,0,0,0,0
79502,0,0,0,0,0,0,0
80001,0,0,0,0,0,0,0
80144,0,0,0,0,0,0,0
81149,0,0,0,0,0,0,0
81836,0,0,0,0,0,0,0
86587,0,0,0,0,0,0,0
86702,0,0,0,0,0,0,0
87201,0,0,0,0,0,0,0
87344,0,0,0,0,0,0,0
88349,0,0,0,0,0,0,0
89036,0,0,0,0,0,0,0
93787,0,0,0,0,0,0,0
93902,0,0,0,0,0,0,0
94401,0,0,0,0,0,0,0
94544,0,0,0,0,0,0,0
95549,0,0,0,0,0,0,0
96236,0,0,0,0,0,0,0
100987,0,0,0,0,0,0,0
101102,0,0,0,0,0,0,0
101601,0,0,0,0,0,0,0
101744,0,0,0,0,0,0,0
102749,0,0,0,0,0,0,0
102793,0,0,0,0,0,0,1
103432,0,0,0,0,0,0,0
108183,0,0,0,0,0,0,0
108298,0,0,0,0,0,0,0
108797,0,0,0,0,0,0,0
108940,0,0,0,0,0,0,0
109993,0,0,0,0,0,0,0
110632,0,0,0,0,0,0,0
115044,0,0,0,0,0,0,1
115379,0,0,0,0,0,0,0
115494,0,0,0,0,0,0,0
115971,0,0,0,0,0,0,1
115989,0,0,0,0,0,0,0
116132,0,0,0,0,0,0,0
117185,0,0,0,0,0,0,0
118233,0,0,0,0,0,0,1
122236,0,0,0,0,0,0,0
122690,0,0,0,0,0,0,0
123167,0,0,0,0,0,0,0
123332,0,0,0,0,0,0,0
124385,0,0,0,0,0,0,0
125122,0,0,0,0,0,0,1
125429,0,0,0,0,0,0,0
126912,0,0,0,0,0,0,1
130367,0,0,0,0,0,0,0
130532,0,0,0,0,0,0,0
131585,0,0,0,0,0,0,0
132322,0,0,0,0,0,0,0
132629,0,0,0,0,0,0,0
134112,0,0,0,0,0,0,0
137567,0,0,0,0,0,0,0
137732,0,0,0,0,0,0,0
138785,0,0,0,0,0,0,0
139522,0,0,0,0,0,0,0
139829,0,0,0,0,0,0,0
141312,0,0,0,0,0,0,0
142028,0,0,0,0,0,0,1
143877,1,0,0,0,0,0,1
144759,0,0,0,0,0,0,0
