step,picked,placed_v2,farside,slide_event,home,nested_v2,tipped
7200,0,0,0,0,0,0,0
7201,0,0,0,0,0,0,0
7202,0,0,0,0,0,0,0
7203,0,0,0,0,0,0,0
7204,0,0,0,0,0,0,0
7205,0,0,0,0,0,0,0
10227,0,0,0,0,0,0,1
14396,0,0,0,0,0,0,0
14397,0,0,0,0,0,0,0
14398,0,0,0,0,0,0,0
14400,0,0,0,0,0,0,0
14401,0,0,0,0,0,0,0
17427,0,0,0,0,0,0,0
21596,0,0,0,0,0,0,0
21597,0,0,0,0,0,0,0
21598,0,0,0,0,0,0,0
21600,0,0,0,0,0,0,0
21601,0,0,0,0,0,0,0
23453,0,0,0,0,0,0,1
24623,0,0,0,0,0,0,0
28792,0,0,0,0,0,0,0
28793,0,0,0,0,0,0,0
28794,0,0,0,0,0,0,0
28796,0,0,0,0,0,0,0
29977,1,0,0,0,0,0,1
30548,0,0,0,0,0,0,1
30645,0,0,0,0,0,0,0
31815,0,0,0,0,0,0,0
35986,0,0,0,0,0,0,0
35988,0,0,0,0,0,0,0
37177,0,0,0,0,0,0,0
37680,0,0,0,0,0,0,1
37744,0,0,0,0,0,0,0
37841,0,0,0,0,0,0,0
39011,0,0,0,0,0,0,0
43182,0,0,0,0,0,0,0
44260,0,0,0,0,0,0,1
44373,0,0,0,0,0,0,0
44944,0,0,0,0,0,0,0
45041,0,0,0,0,0,0,0
45853,0,0,0,0,0,0,1
45893,0,0,0,0,0,0,1
46203,0,0,0,0,0,0,0
46465,0,0,0,0,0,0,1
50370,0,0,0,0,0,0,0
51448,0,0,0,0,0,0,0
52136,0,0,0,0,0,0,0
53093,0,0,0,0,0,0,0
53403,0,0,0,0,0,0,0
53665,0,0,0,0,0,0,0
57570,0,0,0,0,0,0,0
58648,0,0,0,0,0,0,0
59336,0,0,0,0,0,0,0
60293,0,0,0,0,0,0,0
60482,1,0,0,0,0,0,1
60599,0,0,0,0,0,0,0
60861,0,0,0,0,0,0,0
65848,0,0,0,0,0,0,0
66536,0,0,0,0,0,0,0
66965,0,0,0,0,0,0,1
67682,0,0,0,0,0,0,0
67799,0,0,0,0,0,0,0
68061,0,0,0,0,0,0,0
70216,1,0,0,0,0,0,1
73736,0,0,0,0,0,0,0
74165,0,0,0,0,0,0,0
74882,0,0,0,0,0,0,0
74926,0,0,0,0,0,0,1
74995,0,0,0,0,0,0,0
75257,0,0,0,0,0,0,0
77412,0,0,0,0,0,0,0
80932,0,0,0,0,0,0,0
81361,0,0,0,0,0,0,0
81886,0,0,0,0,0,0,1
81977,0,0,0,0,0,0,1
82191,0,0,0,0,0,0,0
82453,0,0,0,0,0,0,0
83841,0,0,0,0,0,0,1
84341,0,0,0,0,0,0,1
84600,0,0,0,0,0,0,0
85005,0,0,0,0,0,0,1
85432,0,0,0,0,0,0,1
88112,0,0,0,0,0,0,0
89070,0,0,0,0,0,0,0
89161,0,0,0,0,0,0,0
89375,0,0,0,0,0,0,0
90954,0,0,0,0,0,0,1
92201,0,0,0,0,0,0,0
92628,0,0,0,0,0,0,0
95308,0,0,0,0,0,0,0
95619,0,0,0,0,0,0,1
96357,0,0,0,0,0,0,0
98154,0,0,0,0,0,0,0
99113,1,0,0,0,0,0,1
99828,0,0,0,0,0,0,0
100207,1,0,0,0,0,0,1
102504,0,0,0,0,0,0,0
103557,0,0,0,0,0,0,0
104515,0,0,0,0,0,0,1
104559,0,0,0,0,0,0,1
105346,1,0,0,0,0,0,0
106305,0,0,0,0,0,0,0
107020,0,0,0,0,0,0,0
107036,1,1,0,0,0,0,1
107829,0,0,0,0,0,0,1
107940,0,0,0,0,0,0,1
108661,0,0,0,0,0,0,1
108724,0,0,0,0,0,0,1
109728,0,0,0,0,0,0,1
110062,0,0,0,0,0,0,1
110729,0,0,0,0,0,0,0
111735,0,0,0,0,0,0,0
114204,0,0,0,0,0,0,0
115857,0,0,0,0,0,0,0
116928,0,0,0,0,0,0,0
117262,0,0,0,0,0,0,0
117929,0,0,0,0,0,0,0
118935,0,0,0,0,0,0,0
118936,0,0,0,0,0,0,1
120774,0,0,0,0,0,0,1
123053,0,0,0,0,0,0,0
123503,0,0,0,0,0,0,1
124100,0,0,0,0,0,0,1
124116,0,0,0,0,0,0,0
125121,0,0,0,0,0,0,0
127929,0,0,0,0,0,0,1
127970,0,0,0,0,0,0,0
130703,0,0,0,0,0,0,0
131300,0,0,0,0,0,0,0
131316,0,0,0,0,0,0,0
