step,picked,placed_v2,farside,slide_event,home,nested_v2,tipped
7200,0,0,0,0,0,0,0
7201,0,0,0,0,0,0,0
7202,0,0,0,0,0,0,0
7203,0,0,0,0,0,0,0
7204,0,0,0,0,0,0,0
7205,0,0,0,0,0,0,0
8212,0,0,0,0,0,0,1
14396,0,0,0,0,0,0,0
14397,0,0,0,0,0,0,0
14398,0,0,0,0,0,0,0
14399,0,0,0,0,0,0,0
14401,0,0,0,0,0,0,0
14669,0,0,0,0,0,0,1
15408,0,0,0,0,0,0,0
21592,0,0,0,0,0,0,0
21593,0,0,0,0,0,0,0
21594,0,0,0,0,0,0,0
21595,0,0,0,0,0,0,0
21869,0,0,0,0,0,0,0
22608,0,0,0,0,0,0,0
28792,0,0,0,0,0,0,0
28793,0,0,0,0,0,0,0
28794,0,0,0,0,0,0,0
28795,0,0,0,0,0,0,0
29069,0,0,0,0,0,0,0
29808,0,0,0,0,0,0,0
35992,0,0,0,0,0,0,0
35993,0,0,0,0,0,0,0
35994,0,0,0,0,0,0,0
35995,0,0,0,0,0,0,0
36269,0,0,0,0,0,0,0
37008,0,0,0,0,0,0,0
43192,0,0,0,0,0,0,0
43193,0,0,0,0,0,0,0
43194,0,0,0,0,0,0,0
43195,0,0,0,0,0,0,0
43469,0,0,0,0,0,0,0
44208,0,0,0,0,0,0,0
50392,0,0,0,0,0,0,0
50393,0,0,0,0,0,0,0
50394,0,0,0,0,0,0,0
50395,0,0,0,0,0,0,0
50669,0,0,0,0,0,0,0
51408,0,0,0,0,0,0,0
52576,0,0,0,0,0,0,1
56581,0,0,0,0,0,0,1
56773,0,0,0,0,0,0,1
57512,0,0,0,0,0,0,1
57578,0,0,0,0,0,0,0
57579,0,0,0,0,0,0,0
58963,0,0,0,0,0,0,1
59128,0,0,0,0,0,0,1
59768,0,0,0,0,0,0,0
63773,0,0,0,0,0,0,0
63965,0,0,0,0,0,0,0
64774,0,0,0,0,0,0,0
66163,0,0,0,0,0,0,0
66328,0,0,0,0,0,0,0
66968,0,0,0,0,0,0,0
70973,0,0,0,0,0,0,0
71165,0,0,0,0,0,0,0
71974,0,0,0,0,0,0,0
73363,0,0,0,0,0,0,0
73528,0,0,0,0,0,0,0
74168,0,0,0,0,0,0,0
78173,0,0,0,0,0,0,0
78365,0,0,0,0,0,0,0
79174,0,0,0,0,0,0,0
79218,0,0,0,0,0,0,1
80559,0,0,0,0,0,0,0
80724,0,0,0,0,0,0,0
81364,0,0,0,0,0,0,0
82512,0,0,0,0,0,0,1
85365,0,0,0,0,0,0,0
85557,0,0,0,0,0,0,0
86414,0,0,0,0,0,0,0
87755,0,0,0,0,0,0,0
87920,0,0,0,0,0,0,0
88372,0,0,0,0,0,0,1
89708,0,0,0,0,0,0,0
92179,0,0,0,0,0,0,1
92557,0,0,0,0,0,0,0
92749,0,0,0,0,0,0,0
93606,0,0,0,0,0,0,0
94008,0,0,0,0,0,0,1
95492,0,0,0,0,0,0,1
95564,0,0,0,0,0,0,0
96180,0,0,0,0,0,0,1
99371,0,0,0,0,0,0,0
99749,0,0,0,0,0,0,0
99941,0,0,0,0,0,0,0
100417,0,0,0,0,0,0,1
100794,0,0,0,0,0,0,0
100935,0,0,0,0,0,0,1
100977,0,0,0,0,0,0,1
100979,0,0,0,0,0,0,1
102748,0,0,0,0,0,0,0
103319,0,0,0,0,0,0,1
103360,0,0,0,0,0,0,0
103429,0,0,0,0,0,0,1
104772,0,0,0,0,0,0,1
107601,0,0,0,0,0,0,0
107978,0,0,0,0,0,0,0
110519,0,0,0,0,0,0,0
110560,0,0,0,0,0,0,0
110629,0,0,0,0,0,0,0
111972,0,0,0,0,0,0,0
114801,0,0,0,0,0,0,0
115178,0,0,0,0,0,0,0
117719,0,0,0,0,0,0,0
117760,0,0,0,0,0,0,0
117829,0,0,0,0,0,0,0
119171,0,0,0,0,0,0,1
119172,0,0,0,0,0,0,0
121997,0,0,0,0,0,0,0
122374,0,0,0,0,0,0,0
124960,0,0,0,0,0,0,0
125029,0,0,0,0,0,0,0
126371,0,0,0,0,0,0,0
126372,0,0,0,0,0,0,0
129197,0,0,0,0,0,0,0
129574,0,0,0,0,0,0,0
130456,0,0,0,0,0,0,1
132229,0,0,0,0,0,0,0
132589,0,0,0,0,0,0,1
133062,0,0,0,0,0,0,1
133563,0,0,0,0,0,0,0
133564,0,0,0,0,0,0,0
134877,0,0,0,0,0,0,1
137652,0,0,0,0,0,0,0
