ladder,arm,seed,stage,bin_center_step,rate,n_episodes_in_bin
nested_ramp,machine,981,farside,650000,0.0000,93
nested_ramp,machine,981,farside,750000,0.0000,118
nested_ramp,machine,981,farside,850000,0.0081,124
nested_ramp,machine,981,farside,950000,0.0113,177
nested_ramp,machine,981,farside,1050000,0.0000,148
nested_ramp,machine,981,farside,1150000,0.0663,181
nested_ramp,machine,981,farside,1250000,0.1330,203
nested_ramp,machine,981,farside,1350000,0.2290,262
nested_ramp,machine,981,farside,1450000,0.2674,288
nested_ramp,machine,981,farside,1550000,0.3266,248
nested_ramp,machine,981,farside,1650000,0.2188,256
nested_ramp,machine,981,farside,1750000,0.3579,299
nested_ramp,machine,981,farside,1850000,0.3481,181
nested_ramp,machine,981,farside,1950000,,0
nested_ramp,machine,981,farside,2050000,,0
nested_ramp,machine,981,farside,2150000,,0
nested_ramp,machine,981,farside,2250000,,0
nested_ramp,machine,981,farside,2350000,,0
nested_ramp,machine,981,farside,2450000,,0
nested_ramp,machine,981,farside,2550000,,0
nested_ramp,machine,981,farside,2650000,,0
nested_ramp,machine,981,farside,2750000,,0
nested_ramp,machine,981,farside,2850000,,0
nested_ramp,machine,981,farside,2950000,,0
nested_ramp,machine,981,farside,3050000,,0
nested_ramp,machine,981,farside,3150000,,0
nested_ramp,machine,981,farside,3250000,,0
nested_ramp,machine,981,farside,3350000,,0
nested_ramp,machine,981,farside,3450000,,0
nested_ramp,machine,981,farside,3550000,,0
nested_ramp,machine,981,farside,3650000,,0
nested_ramp,machine,981,farside,3750000,,0
nested_ramp,machine,981,farside,3850000,,0
nested_ramp,machine,981,farside,3950000,,0
nested_ramp,human,950,slide_event,50000,0.0000,93
nested_ramp,human,950,slide_event,150000,0.0000,104
nested_ramp,human,950,slide_event,250000,0.0000,112
nested_ramp,human,950,slide_event,350000,0.0000,112
nested_ramp,human,950,slide_event,450000,0.0000,126
nested_ramp,human,950,slide_event,550000,0.0000,134
nested_ramp,human,950,slide_event,650000,0.0099,202
nested_ramp,human,950,slide_event,750000,0.0116,172
nested_ramp,human,950,slide_event,850000,0.0270,185
nested_ramp,human,950,slide_event,950000,0.0341,176
nested_ramp,human,950,slide_event,1050000,0.0503,179
nested_ramp,human,950,slide_event,1150000,0.1319,182
nested_ramp,human,950,slide_event,1250000,0.1893,206
nested_ramp,human,950,slide_event,1350000,0.2344,192
nested_ramp,human,950,slide_event,1450000,0.4643,224
nested_ramp,human,950,slide_event,1550000,0.4692,292
nested_ramp,human,950,slide_event,1650000,0.4401,309
nested_ramp,human,950,slide_event,1750000,0.4262,298
nested_ramp,human,950,slide_event,1850000,0.4486,292
nested_ramp,human,950,slide_event,1950000,0.4982,281
nested_ramp,human,950,slide_event,2050000,,0
nested_ramp,human,950,slide_event,2150000,,0
nested_ramp,human,950,slide_event,2250000,,0
nested_ramp,human,950,slide_event,2350000,,0
nested_ramp,human,950,slide_event,2450000,,0
nested_ramp,human,950,slide_event,2550000,,0
nested_ramp,human,950,slide_event,2650000,,0
nested_ramp,human,950,slide_event,2750000,,0
nested_ramp,human,950,slide_event,2850000,,0
nested_ramp,human,950,slide_event,2950000,,0
nested_ramp,human,950,slide_event,3050000,,0
nested_ramp,human,950,slide_event,3150000,,0
nested_ramp,human,950,slide_event,3250000,,0
nested_ramp,human,950,slide_event,3350000,,0
nested_ramp,human,950,slide_event,3450000,,0
nested_ramp,human,950,slide_event,3550000,,0
nested_ramp,human,950,slide_event,3650000,,0
nested_ramp,human,950,slide_event,3750000,,0
nested_ramp,human,950,slide_event,3850000,,0
nested_ramp,human,950,slide_event,3950000,,0
nested_ramp,human,951,slide_event,50000,0.0000,96
nested_ramp,human,951,slide_event,150000,0.0000,97
nested_ramp,human,951,slide_event,250000,0.0000,108
nested_ramp,human,951,slide_event,350000,0.0000,109
nested_ramp,human,951,slide_event,450000,0.0000,106
nested_ramp,human,951,slide_event,550000,0.0000,123
nested_ramp,human,951,slide_event,650000,0.0000,133
nested_ramp,human,951,slide_event,750000,0.0058,171
nested_ramp,human,951,slide_event,850000,0.0000,190
nested_ramp,human,951,slide_event,950000,0.0370,189
nested_ramp,human,951,slide_event,1050000,0.0328,183
nested_ramp,human,951,slide_event,1150000,0.0355,197
nested_ramp,human,951,slide_event,1250000,0.0685,248
nested_ramp,human,951,slide_event,1350000,0.0409,171
nested_ramp,human,951,slide_event,1450000,0.2251,231
nested_ramp,human,951,slide_event,1550000,0.3232,198
nested_ramp,human,951,slide_event,1650000,0.2471,259
nested_ramp,human,951,slide_event,1750000,0.2582,275
nested_ramp,human,951,slide_event,1850000,0.3355,310
nested_ramp,human,951,slide_event,1950000,0.4408,304
nested_ramp,human,951,slide_event,2050000,,0
nested_ramp,human,951,slide_event,2150000,,0
nested_ramp,human,951,slide_event,2250000,,0
nested_ramp,human,951,slide_event,2350000,,0
nested_ramp,human,951,slide_event,2450000,,0
nested_ramp,human,951,slide_event,2550000,,0
nested_ramp,human,951,slide_event,2650000,,0
nested_ramp,human,951,slide_event,2750000,,0
nested_ramp,human,951,slide_event,2850000,,0
nested_ramp,human,951,slide_event,2950000,,0
nested_ramp,human,951,slide_event,3050000,,0
nested_ramp,human,951,slide_event,3150000,,0
nested_ramp,human,951,slide_event,3250000,,0
nested_ramp,human,951,slide_event,3350000,,0
nested_ramp,human,951,slide_event,3450000,,0
nested_ramp,human,951,slide_event,3550000,,0
nested_ramp,human,951,slide_event,3650000,,0
nested_ramp,human,951,slide_event,3750000,,0
nested_ramp,human,951,slide_event,3850000,,0
nested_ramp,human,951,slide_event,3950000,,0
nested_ramp,human,952,slide_event,50000,0.0000,94
nested_ramp,human,952,slide_event,150000,0.0000,101
nested_ramp,human,952,slide_event,250000,0.0000,110
nested_ramp,human,952,slide_event,350000,0.0000,107
nested_ramp,human,952,slide_event,450000,0.0000,89
nested_ramp,human,952,slide_event,550000,0.0000,100
nested_ramp,human,952,slide_event,650000,0.0000,132
nested_ramp,human,952,slide_event,750000,0.0078,128
nested_ramp,human,952,slide_event,850000,0.0060,167
nested_ramp,human,952,slide_event,950000,0.0049,204
nested_ramp,human,952,slide_event,1050000,0.0049,204
nested_ramp,human,952,slide_event,1150000,0.0053,187
nested_ramp,human,952,slide_event,1250000,0.0594,202
nested_ramp,human,952,slide_event,1350000,0.0680,250
nested_ramp,human,952,slide_event,1450000,0.0698,258
nested_ramp,human,952,slide_event,1550000,0.1385,231
nested_ramp,human,952,slide_event,1650000,0.1739,276
nested_ramp,human,952,slide_event,1750000,0.1511,278
nested_ramp,human,952,slide_event,1850000,0.2659,267
nested_ramp,human,952,slide_event,1950000,0.3732,284
nested_ramp,human,952,slide_event,2050000,0.4232,267
nested_ramp,human,952,slide_event,2150000,0.4410,356
nested_ramp,human,952,slide_event,2250000,0.3662,355
nested_ramp,human,952,slide_event,2350000,0.3008,399
nested_ramp,human,952,slide_event,2450000,0.5945,365
nested_ramp,human,952,slide_event,2550000,0.5685,336
nested_ramp,human,952,slide_event,2650000,0.6680,253
nested_ramp,human,952,slide_event,2750000,0.7556,266
nested_ramp,human,952,slide_event,2850000,0.8240,250
nested_ramp,human,952,slide_event,2950000,0.7290,321
nested_ramp,human,952,slide_event,3050000,0.7482,274
nested_ramp,human,952,slide_event,3150000,0.8698,215
nested_ramp,human,952,slide_event,3250000,0.8958,240
nested_ramp,human,952,slide_event,3350000,0.8412,277
nested_ramp,human,952,slide_event,3450000,0.7209,215
nested_ramp,human,952,slide_event,3550000,0.8889,189
nested_ramp,human,952,slide_event,3650000,0.9050,221
nested_ramp,human,952,slide_event,3750000,0.8639,191
nested_ramp,human,952,slide_event,3850000,0.8629,175
nested_ramp,human,952,slide_event,3950000,0.8297,182
nested_ramp,human,953,slide_event,50000,0.0000,97
nested_ramp,human,953,slide_event,150000,0.0000,102
nested_ramp,human,953,slide_event,250000,0.0000,112
nested_ramp,human,953,slide_event,350000,0.0000,110
nested_ramp,human,953,slide_event,450000,0.0000,106
nested_ramp,human,953,slide_event,550000,0.0000,98
nested_ramp,human,953,slide_event,650000,0.0000,120
nested_ramp,human,953,slide_event,750000,0.0000,147
nested_ramp,human,953,slide_event,850000,0.0000,160
nested_ramp,human,953,slide_event,950000,0.0119,168
nested_ramp,human,953,slide_event,1050000,0.0000,184
nested_ramp,human,953,slide_event,1150000,0.0120,167
nested_ramp,human,953,slide_event,1250000,0.0063,159
nested_ramp,human,953,slide_event,1350000,0.0286,140
nested_ramp,human,953,slide_event,1450000,0.0938,160
nested_ramp,human,953,slide_event,1550000,0.1048,210
nested_ramp,human,953,slide_event,1650000,0.0873,229
nested_ramp,human,953,slide_event,1750000,0.1176,255
nested_ramp,human,953,slide_event,1850000,0.1625,240
nested_ramp,human,953,slide_event,1950000,0.1877,277
nested_ramp,human,953,slide_event,2050000,0.1891,312
nested_ramp,human,953,slide_event,2150000,0.2361,360
nested_ramp,human,953,slide_event,2250000,0.3668,259
nested_ramp,human,953,slide_event,2350000,0.3052,308
nested_ramp,human,953,slide_event,2450000,0.1005,378
nested_ramp,human,953,slide_event,2550000,0.3175,359
nested_ramp,human,953,slide_event,2650000,0.6041,245
nested_ramp,human,953,slide_event,2750000,0.7381,210
nested_ramp,human,953,slide_event,2850000,0.6667,303
nested_ramp,human,953,slide_event,2950000,0.7366,262
nested_ramp,human,953,slide_event,3050000,0.7712,236
nested_ramp,human,953,slide_event,3150000,0.6089,271
nested_ramp,human,953,slide_event,3250000,0.7372,293
nested_ramp,human,953,slide_event,3350000,0.7478,226
nested_ramp,human,953,slide_event,3450000,0.7554,184
nested_ramp,human,953,slide_event,3550000,0.6847,222
nested_ramp,human,953,slide_event,3650000,0.7748,151
nested_ramp,human,953,slide_event,3750000,0.7927,164
nested_ramp,human,953,slide_event,3850000,0.6983,179
nested_ramp,human,953,slide_event,3950000,0.8222,180
nested_ramp,human,954,slide_event,50000,0.0000,88
nested_ramp,human,954,slide_event,150000,0.0000,100
nested_ramp,human,954,slide_event,250000,0.0000,105
nested_ramp,human,954,slide_event,350000,0.0000,104
nested_ramp,human,954,slide_event,450000,0.0000,99
nested_ramp,human,954,slide_event,550000,0.0000,108
nested_ramp,human,954,slide_event,650000,0.0000,146
nested_ramp,human,954,slide_event,750000,0.0000,136
nested_ramp,human,954,slide_event,850000,0.0060,168
nested_ramp,human,954,slide_event,950000,0.0000,186
nested_ramp,human,954,slide_event,1050000,0.0000,206
nested_ramp,human,954,slide_event,1150000,0.0105,191
nested_ramp,human,954,slide_event,1250000,0.0287,209
nested_ramp,human,954,slide_event,1350000,0.0433,231
nested_ramp,human,954,slide_event,1450000,0.1026,234
nested_ramp,human,954,slide_event,1550000,0.1004,229
nested_ramp,human,954,slide_event,1650000,0.0714,112
nested_ramp,human,954,slide_event,1750000,,0
nested_ramp,human,954,slide_event,1850000,,0
nested_ramp,human,954,slide_event,1950000,,0
nested_ramp,human,954,slide_event,2050000,,0
nested_ramp,human,954,slide_event,2150000,,0
nested_ramp,human,954,slide_event,2250000,,0
nested_ramp,human,954,slide_event,2350000,,0
nested_ramp,human,954,slide_event,2450000,,0
nested_ramp,human,954,slide_event,2550000,,0
nested_ramp,human,954,slide_event,2650000,,0
nested_ramp,human,954,slide_event,2750000,,0
nested_ramp,human,954,slide_event,2850000,,0
nested_ramp,human,954,slide_event,2950000,,0
nested_ramp,human,954,slide_event,3050000,,0
nested_ramp,human,954,slide_event,3150000,,0
nested_ramp,human,954,slide_event,3250000,,0
nested_ramp,human,954,slide_event,3350000,,0
nested_ramp,human,954,slide_event,3450000,,0
nested_ramp,human,954,slide_event,3550000,,0
nested_ramp,human,954,slide_event,3650000,,0
nested_ramp,human,954,slide_event,3750000,,0
nested_ramp,human,954,slide_event,3850000,,0
nested_ramp,human,954,slide_event,3950000,,0
nested_ramp,human,959,slide_event,50000,0.0000,98
nested_ramp,human,959,slide_event,150000,0.0000,102
nested_ramp,human,959,slide_event,250000,0.0000,110
nested_ramp,human,959,slide_event,350000,0.0000,102
nested_ramp,human,959,slide_event,450000,0.0000,103
nested_ramp,human,959,slide_event,550000,0.0000,107
nested_ramp,human,959,slide_event,650000,0.0000,146
nested_ramp,human,959,slide_event,750000,0.0000,180
nested_ramp,human,959,slide_event,850000,0.0000,218
nested_ramp,human,959,slide_event,950000,0.0049,204
nested_ramp,human,959,slide_event,1050000,0.0160,187
nested_ramp,human,959,slide_event,1150000,0.0058,172
nested_ramp,human,959,slide_event,1250000,0.0311,193
nested_ramp,human,959,slide_event,1350000,0.0340,235
nested_ramp,human,959,slide_event,1450000,0.0099,202
nested_ramp,human,959,slide_event,1550000,0.0079,254
nested_ramp,human,959,slide_event,1650000,0.0533,75
nested_ramp,human,959,slide_event,1750000,,0
nested_ramp,human,959,slide_event,1850000,,0
nested_ramp,human,959,slide_event,1950000,,0
nested_ramp,human,959,slide_event,2050000,,0
nested_ramp,human,959,slide_event,2150000,,0
nested_ramp,human,959,slide_event,2250000,,0
nested_ramp,human,959,slide_event,2350000,,0
nested_ramp,human,959,slide_event,2450000,,0
nested_ramp,human,959,slide_event,2550000,,0
nested_ramp,human,959,slide_event,2650000,,0
nested_ramp,human,959,slide_event,2750000,,0
nested_ramp,human,959,slide_event,2850000,,0
nested_ramp,human,959,slide_event,2950000,,0
nested_ramp,human,959,slide_event,3050000,,0
nested_ramp,human,959,slide_event,3150000,,0
nested_ramp,human,959,slide_event,3250000,,0
nested_ramp,human,959,slide_event,3350000,,0
nested_ramp,human,959,slide_event,3450000,,0
nested_ramp,human,959,slide_event,3550000,,0
nested_ramp,human,959,slide_event,3650000,,0
nested_ramp,human,959,slide_event,3750000,,0
nested_ramp,human,959,slide_event,3850000,,0
nested_ramp,human,959,slide_event,3950000,,0
nested_ramp,human,960,slide_event,50000,0.0112,89
nested_ramp,human,960,slide_event,150000,0.0000,95
nested_ramp,human,960,slide_event,250000,0.0000,110
nested_ramp,human,960,slide_event,350000,0.0000,121
nested_ramp,human,960,slide_event,450000,0.0083,120
nested_ramp,human,960,slide_event,550000,0.0000,147
nested_ramp,human,960,slide_event,650000,0.0000,178
nested_ramp,human,960,slide_event,750000,0.0136,220
nested_ramp,human,960,slide_event,850000,0.0450,222
nested_ramp,human,960,slide_event,950000,0.0355,197
nested_ramp,human,960,slide_event,1050000,0.0802,187
nested_ramp,human,960,slide_event,1150000,0.0548,219
nested_ramp,human,960,slide_event,1250000,0.2392,209
nested_ramp,human,960,slide_event,1350000,0.3586,251
nested_ramp,human,960,slide_event,1450000,0.4897,194
nested_ramp,human,960,slide_event,1550000,0.4456,193
nested_ramp,human,960,slide_event,1650000,0.4292,219
nested_ramp,human,960,slide_event,1750000,0.6667,6
nested_ramp,human,960,slide_event,1850000,,0
nested_ramp,human,960,slide_event,1950000,,0
nested_ramp,human,960,slide_event,2050000,,0
nested_ramp,human,960,slide_event,2150000,,0
nested_ramp,human,960,slide_event,2250000,,0
nested_ramp,human,960,slide_event,2350000,,0
nested_ramp,human,960,slide_event,2450000,,0
nested_ramp,human,960,slide_event,2550000,,0
nested_ramp,human,960,slide_event,2650000,,0
nested_ramp,human,960,slide_event,2750000,,0
nested_ramp,human,960,slide_event,2850000,,0
nested_ramp,human,960,slide_event,2950000,,0
nested_ramp,human,960,slide_event,3050000,,0
nested_ramp,human,960,slide_event,3150000,,0
nested_ramp,human,960,slide_event,3250000,,0
nested_ramp,human,960,slide_event,3350000,,0
nested_ramp,human,960,slide_event,3450000,,0
nested_ramp,human,960,slide_event,3550000,,0
nested_ramp,human,960,slide_event,3650000,,0
nested_ramp,human,960,slide_event,3750000,,0
nested_ramp,human,960,slide_event,3850000,,0
nested_ramp,human,960,slide_event,3950000,,0
nested_ramp,human,961,slide_event,50000,0.0000,91
nested_ramp,human,961,slide_event,150000,0.0000,113
nested_ramp,human,961,slide_event,250000,0.0000,102
nested_ramp,human,961,slide_event,350000,0.0000,116
nested_ramp,human,961,slide_event,450000,0.0000,133
nested_ramp,human,961,slide_event,550000,0.0080,125
nested_ramp,human,961,slide_event,650000,0.0373,134
nested_ramp,human,961,slide_event,750000,0.0458,153
nested_ramp,human,961,slide_event,850000,0.1361,169
nested_ramp,human,961,slide_event,950000,0.0345,145
nested_ramp,human,961,slide_event,1050000,0.1871,139
nested_ramp,human,961,slide_event,1150000,0.2553,188
nested_ramp,human,961,slide_event,1250000,0.3495,186
nested_ramp,human,961,slide_event,1350000,0.4171,175
nested_ramp,human,961,slide_event,1450000,0.3277,177
nested_ramp,human,961,slide_event,1550000,0.5659,182
nested_ramp,human,961,slide_event,1650000,0.5322,171
nested_ramp,human,961,slide_event,1750000,0.7200,25
nested_ramp,human,961,slide_event,1850000,,0
nested_ramp,human,961,slide_event,1950000,,0
nested_ramp,human,961,slide_event,2050000,,0
nested_ramp,human,961,slide_event,2150000,,0
nested_ramp,human,961,slide_event,2250000,,0
nested_ramp,human,961,slide_event,2350000,,0
nested_ramp,human,961,slide_event,2450000,,0
nested_ramp,human,961,slide_event,2550000,,0
nested_ramp,human,961,slide_event,2650000,,0
nested_ramp,human,961,slide_event,2750000,,0
nested_ramp,human,961,slide_event,2850000,,0
nested_ramp,human,961,slide_event,2950000,,0
nested_ramp,human,961,slide_event,3050000,,0
nested_ramp,human,961,slide_event,3150000,,0
nested_ramp,human,961,slide_event,3250000,,0
nested_ramp,human,961,slide_event,3350000,,0
nested_ramp,human,961,slide_event,3450000,,0
nested_ramp,human,961,slide_event,3550000,,0
nested_ramp,human,961,slide_event,3650000,,0
nested_ramp,human,961,slide_event,3750000,,0
nested_ramp,human,961,slide_event,3850000,,0
nested_ramp,human,961,slide_event,3950000,,0
nested_ramp,machine,970,slide_event,50000,0.0000,93
nested_ramp,machine,970,slide_event,150000,0.0000,98
nested_ramp,machine,970,slide_event,250000,0.0000,101
nested_ramp,machine,970,slide_event,350000,0.0000,107
nested_ramp,machine,970,slide_event,450000,0.0000,112
nested_ramp,machine,970,slide_event,550000,0.0000,163
nested_ramp,machine,970,slide_event,650000,0.0054,184
nested_ramp,machine,970,slide_event,750000,0.0323,217
nested_ramp,machine,970,slide_event,850000,0.0352,227
nested_ramp,machine,970,slide_event,950000,0.0405,173
nested_ramp,machine,970,slide_event,1050000,0.1033,213
nested_ramp,machine,970,slide_event,1150000,0.2019,213
nested_ramp,machine,970,slide_event,1250000,0.3477,279
nested_ramp,machine,970,slide_event,1350000,0.3400,300
nested_ramp,machine,970,slide_event,1450000,0.3579,285
nested_ramp,machine,970,slide_event,1550000,0.3835,266
nested_ramp,machine,970,slide_event,1650000,0.4564,287
nested_ramp,machine,970,slide_event,1750000,0.3651,304
nested_ramp,machine,970,slide_event,1850000,0.5084,299
nested_ramp,machine,970,slide_event,1950000,0.6588,255
nested_ramp,machine,970,slide_event,2050000,,0
nested_ramp,machine,970,slide_event,2150000,,0
nested_ramp,machine,970,slide_event,2250000,,0
nested_ramp,machine,970,slide_event,2350000,,0
nested_ramp,machine,970,slide_event,2450000,,0
nested_ramp,machine,970,slide_event,2550000,,0
nested_ramp,machine,970,slide_event,2650000,,0
nested_ramp,machine,970,slide_event,2750000,,0
nested_ramp,machine,970,slide_event,2850000,,0
nested_ramp,machine,970,slide_event,2950000,,0
nested_ramp,machine,970,slide_event,3050000,,0
nested_ramp,machine,970,slide_event,3150000,,0
nested_ramp,machine,970,slide_event,3250000,,0
nested_ramp,machine,970,slide_event,3350000,,0
nested_ramp,machine,970,slide_event,3450000,,0
nested_ramp,machine,970,slide_event,3550000,,0
nested_ramp,machine,970,slide_event,3650000,,0
nested_ramp,machine,970,slide_event,3750000,,0
nested_ramp,machine,970,slide_event,3850000,,0
nested_ramp,machine,970,slide_event,3950000,,0
nested_ramp,machine,971,slide_event,50000,0.0000,96
nested_ramp,machine,971,slide_event,150000,0.0000,102
nested_ramp,machine,971,slide_event,250000,0.0000,105
nested_ramp,machine,971,slide_event,350000,0.0000,98
nested_ramp,machine,971,slide_event,450000,0.0000,132
nested_ramp,machine,971,slide_event,550000,0.0000,121
nested_ramp,machine,971,slide_event,650000,0.0000,180
nested_ramp,machine,971,slide_event,750000,0.0000,170
nested_ramp,machine,971,slide_event,850000,0.0046,216
nested_ramp,machine,971,slide_event,950000,0.0161,249
nested_ramp,machine,971,slide_event,1050000,0.0345,232
nested_ramp,machine,971,slide_event,1150000,0.0505,198
nested_ramp,machine,971,slide_event,1250000,0.0265,226
nested_ramp,machine,971,slide_event,1350000,0.0226,177
nested_ramp,machine,971,slide_event,1450000,0.1152,217
nested_ramp,machine,971,slide_event,1550000,0.2805,246
nested_ramp,machine,971,slide_event,1650000,0.1527,275
nested_ramp,machine,971,slide_event,1750000,0.2900,331
nested_ramp,machine,971,slide_event,1850000,0.4963,270
nested_ramp,machine,971,slide_event,1950000,0.3877,276
nested_ramp,machine,971,slide_event,2050000,,0
nested_ramp,machine,971,slide_event,2150000,,0
nested_ramp,machine,971,slide_event,2250000,,0
nested_ramp,machine,971,slide_event,2350000,,0
nested_ramp,machine,971,slide_event,2450000,,0
nested_ramp,machine,971,slide_event,2550000,,0
nested_ramp,machine,971,slide_event,2650000,,0
nested_ramp,machine,971,slide_event,2750000,,0
nested_ramp,machine,971,slide_event,2850000,,0
nested_ramp,machine,971,slide_event,2950000,,0
nested_ramp,machine,971,slide_event,3050000,,0
nested_ramp,machine,971,slide_event,3150000,,0
nested_ramp,machine,971,slide_event,3250000,,0
nested_ramp,machine,971,slide_event,3350000,,0
nested_ramp,machine,971,slide_event,3450000,,0
nested_ramp,machine,971,slide_event,3550000,,0
nested_ramp,machine,971,slide_event,3650000,,0
nested_ramp,machine,971,slide_event,3750000,,0
nested_ramp,machine,971,slide_event,3850000,,0
nested_ramp,machine,971,slide_event,3950000,,0
nested_ramp,machine,972,slide_event,50000,0.0000,102
nested_ramp,machine,972,slide_event,150000,0.0000,100
nested_ramp,machine,972,slide_event,250000,0.0000,106
nested_ramp,machine,972,slide_event,350000,0.0000,119
nested_ramp,machine,972,slide_event,450000,0.0000,131
nested_ramp,machine,972,slide_event,550000,0.0000,96
nested_ramp,machine,972,slide_event,650000,0.0000,162
nested_ramp,machine,972,slide_event,750000,0.0000,160
nested_ramp,machine,972,slide_event,850000,0.0000,166
nested_ramp,machine,972,slide_event,950000,0.0052,193
nested_ramp,machine,972,slide_event,1050000,0.0000,201
nested_ramp,machine,972,slide_event,1150000,0.0415,241
nested_ramp,machine,972,slide_event,1250000,0.0556,216
nested_ramp,machine,972,slide_event,1350000,0.0982,224
nested_ramp,machine,972,slide_event,1450000,0.1604,212
nested_ramp,machine,972,slide_event,1550000,0.2201,209
nested_ramp,machine,972,slide_event,1650000,0.2664,214
nested_ramp,machine,972,slide_event,1750000,0.2516,322
nested_ramp,machine,972,slide_event,1850000,0.2518,282
nested_ramp,machine,972,slide_event,1950000,0.2910,268
nested_ramp,machine,972,slide_event,2050000,0.3684,266
nested_ramp,machine,972,slide_event,2150000,0.4805,231
nested_ramp,machine,972,slide_event,2250000,0.3320,259
nested_ramp,machine,972,slide_event,2350000,0.4169,331
nested_ramp,machine,972,slide_event,2450000,0.4839,248
nested_ramp,machine,972,slide_event,2550000,0.6078,232
nested_ramp,machine,972,slide_event,2650000,0.5117,256
nested_ramp,machine,972,slide_event,2750000,0.4647,269
nested_ramp,machine,972,slide_event,2850000,0.7054,224
nested_ramp,machine,972,slide_event,2950000,0.7536,207
nested_ramp,machine,972,slide_event,3050000,0.7095,179
nested_ramp,machine,972,slide_event,3150000,0.8545,165
nested_ramp,machine,972,slide_event,3250000,0.7720,193
nested_ramp,machine,972,slide_event,3350000,0.8119,218
nested_ramp,machine,972,slide_event,3450000,0.6926,257
nested_ramp,machine,972,slide_event,3550000,0.7988,164
nested_ramp,machine,972,slide_event,3650000,0.7368,228
nested_ramp,machine,972,slide_event,3750000,0.8261,184
nested_ramp,machine,972,slide_event,3850000,0.8922,167
nested_ramp,machine,972,slide_event,3950000,0.8142,183
nested_ramp,machine,973,slide_event,50000,0.0000,97
nested_ramp,machine,973,slide_event,150000,0.0000,94
nested_ramp,machine,973,slide_event,250000,0.0000,108
nested_ramp,machine,973,slide_event,350000,0.0000,99
nested_ramp,machine,973,slide_event,450000,0.0000,106
nested_ramp,machine,973,slide_event,550000,0.0000,120
nested_ramp,machine,973,slide_event,650000,0.0059,170
nested_ramp,machine,973,slide_event,750000,0.0047,212
nested_ramp,machine,973,slide_event,850000,0.0109,184
nested_ramp,machine,973,slide_event,950000,0.0236,212
nested_ramp,machine,973,slide_event,1050000,0.0208,192
nested_ramp,machine,973,slide_event,1150000,0.0298,168
nested_ramp,machine,973,slide_event,1250000,0.0413,218
nested_ramp,machine,973,slide_event,1350000,0.0327,214
nested_ramp,machine,973,slide_event,1450000,0.0284,211
nested_ramp,machine,973,slide_event,1550000,0.1280,211
nested_ramp,machine,973,slide_event,1650000,0.0467,214
nested_ramp,machine,973,slide_event,1750000,0.1397,272
nested_ramp,machine,973,slide_event,1850000,0.2022,272
nested_ramp,machine,973,slide_event,1950000,0.3485,264
nested_ramp,machine,973,slide_event,2050000,0.3287,286
nested_ramp,machine,973,slide_event,2150000,0.3657,268
nested_ramp,machine,973,slide_event,2250000,0.0694,216
nested_ramp,machine,973,slide_event,2350000,0.2628,331
nested_ramp,machine,973,slide_event,2450000,0.4723,271
nested_ramp,machine,973,slide_event,2550000,0.7722,259
nested_ramp,machine,973,slide_event,2650000,0.7952,210
nested_ramp,machine,973,slide_event,2750000,0.7547,265
nested_ramp,machine,973,slide_event,2850000,0.6550,229
nested_ramp,machine,973,slide_event,2950000,0.8135,193
nested_ramp,machine,973,slide_event,3050000,0.7149,228
nested_ramp,machine,973,slide_event,3150000,0.7944,214
nested_ramp,machine,973,slide_event,3250000,0.7762,210
nested_ramp,machine,973,slide_event,3350000,0.6296,162
nested_ramp,machine,973,slide_event,3450000,0.7756,254
nested_ramp,machine,973,slide_event,3550000,0.8169,213
nested_ramp,machine,973,slide_event,3650000,0.8455,220
nested_ramp,machine,973,slide_event,3750000,0.7831,189
nested_ramp,machine,973,slide_event,3850000,0.6458,240
nested_ramp,machine,973,slide_event,3950000,0.8632,190
nested_ramp,machine,974,slide_event,50000,0.0000,99
nested_ramp,machine,974,slide_event,150000,0.0000,111
nested_ramp,machine,974,slide_event,250000,0.0000,109
nested_ramp,machine,974,slide_event,350000,0.0000,117
nested_ramp,machine,974,slide_event,450000,0.0000,117
nested_ramp,machine,974,slide_event,550000,0.0000,162
nested_ramp,machine,974,slide_event,650000,0.0054,184
nested_ramp,machine,974,slide_event,750000,0.0822,146
nested_ramp,machine,974,slide_event,850000,0.1026,156
nested_ramp,machine,974,slide_event,950000,0.0588,170
nested_ramp,machine,974,slide_event,1050000,0.1066,197
nested_ramp,machine,974,slide_event,1150000,0.2035,231
nested_ramp,machine,974,slide_event,1250000,0.3883,206
nested_ramp,machine,974,slide_event,1350000,0.4183,251
nested_ramp,machine,974,slide_event,1450000,0.3647,255
nested_ramp,machine,974,slide_event,1550000,0.3721,215
nested_ramp,machine,974,slide_event,1650000,0.4815,54
nested_ramp,machine,974,slide_event,1750000,,0
nested_ramp,machine,974,slide_event,1850000,,0
nested_ramp,machine,974,slide_event,1950000,,0
nested_ramp,machine,974,slide_event,2050000,,0
nested_ramp,machine,974,slide_event,2150000,,0
nested_ramp,machine,974,slide_event,2250000,,0
nested_ramp,machine,974,slide_event,2350000,,0
nested_ramp,machine,974,slide_event,2450000,,0
nested_ramp,machine,974,slide_event,2550000,,0
nested_ramp,machine,974,slide_event,2650000,,0
nested_ramp,machine,974,slide_event,2750000,,0
nested_ramp,machine,974,slide_event,2850000,,0
nested_ramp,machine,974,slide_event,2950000,,0
nested_ramp,machine,974,slide_event,3050000,,0
nested_ramp,machine,974,slide_event,3150000,,0
nested_ramp,machine,974,slide_event,3250000,,0
